bare,built,crops,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water,NO2_column_number_density
0.040536765,0.718960923,0.027018924,0.035103039,0.025328973,0.034975026,0.032695403,0.033638935,0.050378843,0.000154938
0.036327356,0.709678461,0.024996048,0.037638873,0.024089045,0.035171275,0.030237122,0.041331329,0.059446767,0.000154945
0.039775003,0.699652467,0.0227662,0.037752076,0.02401212,0.041269182,0.026589648,0.047987838,0.059713618,0.000153887
0.042837778,0.711052983,0.020769598,0.035020044,0.025647602,0.039779078,0.029475543,0.04526077,0.049181079,0.000152327
0.04923333,0.684117741,0.022295413,0.032130113,0.02828994,0.046968554,0.038052001,0.047592123,0.048953102,0.00015232
0.078657221,0.542472957,0.030040417,0.039536001,0.038745452,0.083432933,0.041539202,0.06627894,0.073239246,0.000152303
0.07608339,0.523793386,0.037807607,0.052283233,0.03948171,0.083813626,0.037312451,0.066201982,0.078458605,0.000151032
0.051600576,0.644590682,0.041777688,0.046125871,0.033221637,0.05723371,0.028288846,0.043078983,0.052341802,0.000156873
0.04814008,0.665725499,0.045704969,0.04178248,0.033628807,0.050482921,0.027596026,0.037394051,0.048685211,0.000156216
0.043722346,0.701726455,0.039899907,0.033487056,0.033217317,0.040193252,0.029468161,0.035590388,0.042182384,0.000156078
0.0451881,0.72405715,0.034374713,0.030915611,0.029234782,0.034901209,0.029167376,0.03134075,0.04038925,0.000155974
0.041555487,0.709102518,0.034839092,0.034318717,0.028054622,0.032229488,0.029021448,0.034608384,0.054074289,0.000156822
0.04030149,0.63591299,0.040256163,0.046082729,0.033564345,0.042304644,0.030802284,0.048433346,0.081249108,0.000157242
0.041825792,0.687080512,0.036917269,0.03758283,0.030615388,0.041875737,0.031022553,0.036222797,0.054960255,0.000157114
0.046690442,0.723262836,0.035270784,0.026091793,0.029772256,0.038325996,0.034314487,0.035299447,0.029772256,0.000157915
0.039974369,0.660354629,0.036124125,0.041036908,0.032249224,0.043102362,0.029373407,0.054090881,0.062981576,0.000157916
0.040765345,0.687991474,0.032315022,0.039901184,0.033137598,0.032353435,0.033931151,0.043993936,0.054154778,0.000157996
0.052883998,0.726302598,0.031986702,0.027551056,0.02889419,0.024337828,0.038087391,0.034944853,0.033993015,0.000157874
0.051656045,0.719944585,0.030791853,0.030370252,0.026701642,0.030556679,0.032694661,0.040746862,0.035396987,0.000157904
0.0549531,0.666444423,0.034100004,0.038973951,0.028552831,0.050882131,0.03093661,0.046361313,0.047551627,0.00015747
0.056545496,0.634985447,0.032468811,0.045458956,0.033243234,0.06803424,0.028285311,0.04410282,0.056291791,0.000157799
0.063765189,0.656689439,0.032271149,0.042245002,0.030460731,0.062889705,0.02665678,0.035224948,0.049087778,0.000157782
0.065972537,0.619877503,0.03497909,0.043311697,0.033673056,0.058403761,0.031535291,0.049718602,0.060509574,0.000158543
0.060577155,0.608469509,0.035076187,0.038302102,0.031232537,0.063303653,0.036211182,0.074418002,0.050380849,0.000158544
0.052149677,0.468636513,0.032178018,0.039421055,0.034438969,0.085803868,0.039943867,0.187858014,0.051579777,0.000159737
0.048709869,0.381636479,0.035333857,0.033633868,0.030099624,0.077266965,0.044224673,0.301698225,0.044914037,0.000159586
0.050923443,0.402694974,0.032512818,0.037017018,0.02832125,0.083398418,0.042032007,0.276340032,0.042433385,0.000160585
0.053629566,0.398638427,0.035470111,0.043006519,0.030620767,0.102071112,0.039909559,0.247152737,0.048002035,0.000160414
0.052758277,0.457026016,0.032156177,0.043503725,0.029950534,0.087483699,0.036399747,0.208468223,0.049667433,0.000165654
0.055679137,0.470834554,0.030526524,0.040325211,0.031982575,0.082206305,0.038735496,0.199800913,0.048004977,0.000165686
0.058886796,0.472989639,0.029309557,0.039254931,0.031173421,0.084653544,0.036786167,0.196827493,0.049125956,0.000165688
0.05598509,0.479897738,0.030033651,0.037264643,0.029559512,0.082431255,0.035651465,0.194187147,0.053043927,0.000166866
0.041707838,0.594062727,0.034237845,0.035864143,0.027978257,0.064112464,0.033665747,0.11955058,0.046697491,0.000168218
0.036365981,0.652063078,0.028405048,0.033864528,0.026105956,0.052700437,0.027485975,0.09689941,0.044777491,0.000168084
0.033780618,0.682240971,0.026585015,0.034711092,0.023961418,0.044198471,0.025721469,0.080940731,0.047278506,0.000168234
0.036718221,0.685883309,0.0295309,0.037908464,0.02552312,0.039995039,0.030932808,0.067244365,0.045618223,0.000166867
0.036177487,0.703873559,0.031644382,0.03514344,0.026961938,0.03895453,0.031745574,0.051670528,0.043250667,0.000166869
0.041944404,0.678857137,0.030703938,0.031139689,0.030066961,0.053831152,0.030738409,0.061532193,0.040178312,0.000166944
0.050471979,0.604646454,0.032178149,0.03520719,0.035631388,0.081309934,0.032852441,0.081621631,0.044586422,0.00016709
0.04682669,0.593209897,0.028669454,0.037720857,0.037896659,0.071960741,0.033889327,0.095822325,0.051666169,0.000168793
0.042461106,0.557168097,0.032649537,0.035474469,0.03653152,0.065653153,0.040099586,0.144885239,0.042109012,0.000169358
0.042193419,0.52967784,0.030995443,0.040704224,0.033093447,0.067447337,0.041670089,0.171088756,0.039973729,0.000168184
0.04318481,0.570598516,0.028998946,0.043261769,0.035561941,0.066181696,0.040252749,0.129678969,0.041376792,0.000168185
0.050809675,0.467345007,0.037820133,0.041504331,0.048575301,0.080667895,0.039055332,0.163766122,0.06308217,0.000171307
0.064600594,0.269656778,0.046995428,0.042937999,0.060333321,0.119544693,0.038294223,0.253744436,0.094226266,0.000171676
0.078908922,0.164656486,0.052297043,0.052350188,0.073278144,0.173321402,0.035413209,0.270059933,0.095133752,0.000172525
0.096572366,0.128034092,0.052853687,0.064780472,0.072513745,0.194793475,0.038508403,0.259780516,0.08998354,0.000172506
0.087526647,0.123345674,0.054632394,0.054578965,0.058834628,0.193078624,0.039411545,0.302474853,0.083880239,0.000172507
0.08466202,0.139161484,0.049227063,0.047326674,0.060800577,0.18167714,0.039736768,0.317532102,0.078502257,0.000172495
0.08602267,0.138397196,0.046354153,0.046972766,0.059454419,0.156767244,0.041241507,0.345762778,0.075684395,0.000172591
0.063177012,0.069072983,0.047105526,0.037661298,0.055329155,0.122590075,0.037674864,0.481979547,0.08318553,0.000173121
0.05472624,0.053414467,0.044780507,0.040809629,0.061509324,0.106594887,0.0394676,0.524579704,0.072726035,0.000173108
0.066512511,0.053241283,0.048298833,0.040535886,0.083824341,0.115865937,0.043297562,0.501883065,0.045599451,0.00017311
0.075295476,0.069238912,0.051345559,0.03666677,0.081650783,0.140176615,0.04484967,0.461747547,0.037642834,0.000172877
0.062523359,0.088722533,0.048120861,0.040180929,0.05153689,0.097679566,0.040045411,0.52389381,0.044634112,0.00017288
0.055411861,0.087676535,0.044680273,0.040698566,0.043970557,0.083467897,0.037911034,0.558508916,0.046495908,0.000172867
0.057708104,0.075280857,0.04240904,0.040922165,0.045516389,0.076892433,0.043215374,0.574881665,0.042187218,0.000172869
0.063251427,0.065432782,0.046934208,0.044719471,0.057159836,0.080652517,0.046936903,0.557469084,0.036703416,0.000172868
0.0624092,0.057943226,0.047062414,0.054284489,0.052518299,0.086184126,0.037713142,0.560912884,0.040044403,0.000172856
0.062458993,0.053112328,0.048906916,0.075053434,0.044543588,0.103040984,0.037047476,0.533310269,0.041561075,0.000172857
0.062099255,0.067350478,0.053915354,0.07407285,0.039499395,0.107801297,0.039494261,0.50829218,0.045889776,0.000171857
0.056904064,0.094272945,0.053914017,0.054098485,0.047422106,0.106939456,0.042610076,0.494690855,0.045527344,0.000170222
0.076770519,0.098558137,0.06701062,0.041409523,0.079668817,0.149257826,0.050440802,0.396360891,0.035438494,0.000170631
0.079834915,0.07653894,0.067911367,0.041013626,0.105539041,0.174345969,0.042480572,0.371065353,0.03860693,0.000170618
0.067473893,0.115822729,0.069675579,0.043888294,0.10461675,0.146432071,0.041020209,0.37025103,0.035868094,0.000169674
0.049729277,0.320530032,0.04802934,0.047251859,0.055582317,0.090255126,0.037413783,0.285586819,0.055667665,0.000138281
0.048534679,0.448313393,0.033257532,0.044040414,0.028063107,0.066891767,0.041680376,0.230969476,0.053505178,0.000141072
0.054663645,0.302777966,0.035626266,0.042317549,0.030945848,0.0984914,0.04978388,0.336457787,0.044129767,0.000141764
0.049736776,0.427497534,0.033221915,0.041794607,0.035845657,0.081272974,0.046910102,0.240676068,0.03790007,0.000141803
0.049170877,0.487298718,0.030286672,0.041010898,0.035392392,0.064181317,0.043300523,0.208738282,0.038530166,0.000141814
0.056378715,0.438837661,0.031361033,0.043558465,0.033274053,0.062552699,0.045385376,0.237515416,0.047219857,0.000144221
0.050809389,0.541033035,0.02862563,0.040699668,0.032339344,0.056864262,0.037219506,0.158654014,0.049719138,0.000144626
0.049026108,0.554369794,0.030864692,0.044052669,0.034972175,0.063493811,0.036598747,0.137613118,0.046614817,0.000144633
0.048790811,0.537606227,0.035385532,0.048136295,0.039270663,0.073456633,0.041916853,0.133157299,0.040724615,0.000144631
0.050651783,0.5345213,0.038192194,0.055540347,0.038180207,0.077581059,0.038495784,0.122000606,0.043999637,0.000144019
0.055220383,0.525678109,0.040556961,0.056026469,0.036136776,0.080275149,0.037565131,0.119532967,0.046663989,0.000148881
0.063479457,0.503947067,0.043054746,0.056136231,0.039261589,0.090681859,0.035679202,0.103382467,0.061893516,0.000148888
0.079106624,0.509851313,0.048551828,0.044960462,0.044540149,0.094556726,0.049091793,0.06819872,0.056149432,0.000154617
0.086124382,0.540406098,0.043358087,0.038592807,0.043563028,0.080969367,0.058926238,0.055118509,0.048545495,0.000154359
0.078665036,0.553306077,0.038229393,0.033395379,0.040022936,0.069276002,0.083244602,0.051724101,0.048071556,0.000154366
0.071138814,0.554240262,0.037005047,0.033759123,0.035996221,0.065491424,0.074149449,0.070901442,0.051780022,0.000154633
0.047375776,0.598019683,0.032796264,0.035667871,0.030621881,0.054447484,0.041425231,0.095778257,0.059920384,0.000154616
0.04127923,0.629635788,0.024713477,0.041329985,0.032542801,0.061787973,0.028943495,0.095147189,0.043054819,0.00015231
0.047265377,0.605682454,0.023336677,0.048139027,0.034718919,0.068133608,0.027899149,0.09940028,0.044690674,0.000151039
0.053399354,0.581776242,0.025235653,0.048341297,0.046090461,0.070986355,0.030897898,0.095799404,0.045440428,0.000156881
0.055999673,0.604761612,0.03056311,0.041623233,0.048833658,0.064467787,0.0342761,0.076304183,0.041338873,0.000156223
0.063455601,0.544170778,0.037599397,0.041815676,0.0620974,0.090889441,0.036797233,0.088578892,0.032455896,0.000156085
0.05392306,0.554485702,0.03568665,0.045217332,0.052953905,0.089502543,0.03352618,0.090946249,0.041997335,0.000156933
0.051823222,0.585298429,0.03868964,0.046543573,0.043189792,0.081470293,0.033300012,0.075898195,0.042619006,0.000157354
0.063942778,0.531769783,0.039603368,0.047637392,0.060576119,0.101770899,0.040676542,0.074688536,0.036749246,0.000157283
0.096036839,0.417593487,0.042410537,0.048232854,0.091871531,0.117078629,0.06028639,0.08642465,0.036118331,0.000158084
0.108625263,0.394710831,0.054333859,0.05028303,0.079052451,0.09439106,0.074422318,0.080583352,0.05656979,0.000158085
0.116366991,0.392717439,0.064490108,0.044044002,0.062105787,0.110016475,0.07912818,0.065032445,0.058722935,0.000158165
0.09434563,0.401085372,0.046205021,0.045709906,0.048580166,0.139687188,0.051380307,0.088335076,0.079709181,0.000158043
0.061915931,0.539824461,0.040859275,0.040698012,0.041181209,0.099317197,0.033907359,0.082011582,0.056589496,0.000158073
0.047772124,0.631415758,0.03667439,0.03480278,0.036901687,0.068078833,0.028730801,0.059634289,0.052450444,0.000157972
0.0414467,0.697928695,0.032463396,0.031835336,0.032784732,0.044283339,0.031089785,0.043143998,0.043869424,0.000158301
0.047656655,0.668789679,0.039058455,0.039036279,0.035841454,0.041551844,0.032537912,0.03786515,0.056627924,0.000158284
0.043571778,0.671426528,0.038586407,0.042041185,0.031487726,0.03818028,0.037684723,0.037136512,0.059321724,0.000159045
0.041105901,0.708122277,0.039192096,0.032759089,0.02959468,0.040502729,0.038895527,0.030907919,0.035869124,0.000159046
0.057307862,0.623785316,0.040824284,0.032135715,0.042468798,0.038332308,0.066925642,0.049342602,0.041219506,0.000160239
0.041144204,0.604795192,0.037277583,0.044308636,0.040230471,0.041279708,0.050099721,0.058643851,0.078720986,0.000160088
0.035254073,0.648747121,0.031275395,0.043745672,0.033390759,0.038935457,0.038995126,0.056447311,0.071115025,0.000161087
0.035330941,0.702318313,0.023633643,0.036149642,0.029846432,0.038469712,0.03133603,0.0582334,0.044148424,0.000166328
0.04683167,0.615142785,0.024121314,0.035309594,0.03465843,0.055595757,0.032730189,0.100392528,0.051210803,0.00016636
0.065013948,0.446640945,0.032724031,0.037946888,0.040928294,0.083667633,0.047139008,0.199739211,0.043318155,0.000166361
0.066185911,0.451915873,0.036908615,0.042021304,0.043198687,0.084721642,0.04201735,0.188198065,0.043272171,0.00016754
0.071253493,0.424734797,0.041276073,0.046066478,0.046280066,0.088021432,0.038868328,0.190971658,0.048987002,0.000168892
0.089808012,0.364766438,0.047222612,0.046639463,0.04768353,0.109003769,0.045090649,0.197590607,0.047695762,0.000168873
0.106049488,0.355565073,0.045433225,0.051506173,0.054558048,0.121519586,0.050846863,0.162894795,0.047611836,0.000169023
0.065889597,0.458640379,0.043017397,0.050804459,0.051123903,0.089316728,0.041236519,0.141219107,0.053890452,0.000167657
0.0431232,0.594794083,0.035120082,0.037992049,0.038998591,0.065718882,0.034799491,0.105587604,0.042258342,0.000167658
0.049561372,0.569737775,0.033434488,0.039565636,0.040067888,0.072587676,0.034795805,0.114929525,0.043831079,0.000167733
0.051079366,0.612091853,0.030757712,0.03733393,0.037851943,0.063784382,0.035959078,0.092431087,0.037285183,0.00016788
0.043743706,0.672087336,0.026786608,0.033782347,0.032540619,0.048232719,0.037278765,0.070960593,0.033928377,0.000169503
0.0487751,0.659952923,0.027483511,0.035125139,0.031600403,0.05032164,0.034732249,0.068517243,0.042271905,0.000170069
0.063767085,0.588893454,0.031987519,0.03992122,0.041481648,0.072352815,0.034485469,0.080173147,0.044835737,0.000168895
0.06546694,0.56627887,0.039751858,0.038718449,0.040963512,0.072530192,0.034571731,0.096023512,0.044405896,0.000168896
0.048152253,0.594371578,0.032346975,0.041425426,0.033469085,0.068911623,0.033167845,0.108897419,0.037650383,0.000172018
0.048564208,0.536722266,0.03073759,0.049182306,0.041679553,0.081043879,0.035328345,0.133623707,0.041124398,0.000172394
0.046699774,0.562568667,0.030983077,0.042863088,0.037316449,0.070015859,0.034480719,0.126980628,0.044324292,0.000173243
0.051524648,0.566968528,0.030347619,0.042669767,0.037004574,0.071270927,0.03876043,0.111830517,0.046778376,0.000173223
0.056923568,0.553549674,0.032915292,0.040928186,0.046296431,0.084638343,0.040902957,0.103072828,0.038587339,0.000173224
0.050495949,0.594385886,0.033613374,0.039696636,0.043797356,0.073277341,0.034864612,0.088960706,0.039468421,0.000173212
0.05093872,0.573467548,0.033879629,0.042473719,0.039402019,0.073332869,0.031281027,0.106247363,0.044537772,0.000172984
0.048678099,0.52294866,0.027077351,0.04407144,0.037022452,0.078593326,0.031697521,0.154906155,0.051131297,0.000173514
0.056477666,0.530732071,0.026732826,0.042063552,0.034664628,0.080025383,0.036506348,0.14960428,0.041375554,0.000173501
0.060974388,0.550068647,0.028444648,0.043115162,0.035913538,0.079985656,0.037260265,0.123422313,0.039304793,0.000173502
0.05504514,0.591930079,0.027762292,0.042455026,0.032684613,0.061984191,0.039118724,0.103756693,0.043054666,0.000173269
0.042600668,0.674258646,0.025934768,0.036195017,0.029456569,0.045792465,0.031934318,0.069351617,0.043176208,0.00017304
0.046039525,0.691990413,0.029403845,0.028441096,0.031333872,0.042875635,0.034999119,0.055727835,0.038296639,0.000173043
0.049717438,0.628679899,0.039988531,0.024198985,0.043133814,0.070075314,0.036671291,0.068728747,0.033859048,0.00017303
0.057743555,0.393862147,0.064886493,0.031515657,0.095280232,0.128136533,0.050020304,0.139317856,0.029391209,0.000173032
0.044010285,0.265633637,0.05837733,0.037499129,0.102839048,0.113591403,0.042970626,0.29050754,0.038093352,0.000173031
0.052940521,0.2193416,0.039777411,0.042625339,0.07891975,0.124364755,0.038359397,0.355393323,0.04529978,0.000172871
0.060537548,0.220033243,0.042043385,0.043739609,0.063167635,0.121300198,0.042164101,0.357555631,0.047313584,0.000172858
0.056336009,0.287704936,0.040389034,0.04416709,0.048248947,0.098770903,0.037246358,0.328329799,0.055790273,0.000172859
0.06153108,0.42402268,0.039424476,0.040949191,0.036811653,0.08496099,0.036484147,0.220962504,0.05205343,0.000171859
0.065702714,0.422184937,0.035706215,0.042166238,0.033620648,0.079837261,0.041214263,0.217339266,0.058246458,0.000170224
0.058448837,0.500087572,0.034951285,0.04342448,0.031294795,0.06879841,0.040763212,0.152915389,0.065810366,0.000170893
0.053866912,0.532919321,0.039466743,0.049869833,0.032579115,0.072096522,0.037199613,0.105005021,0.073909836,0.00017088
0.05667334,0.550384667,0.03405007,0.051246561,0.03446272,0.062701203,0.042997443,0.097437991,0.067770007,0.000169937
0.051867846,0.646258547,0.02532891,0.038759568,0.030668556,0.049496871,0.039236853,0.068587107,0.048277588,0.000143686
0.04940985,0.668778129,0.026417958,0.036323545,0.030670352,0.051241476,0.038347119,0.059593587,0.038321964,0.000144687
0.04664867,0.663954324,0.027857214,0.035352891,0.029869829,0.052767529,0.035228763,0.064673651,0.042613753,0.000144726
0.046742214,0.613896755,0.030484376,0.035591897,0.027721603,0.057802732,0.033827452,0.085568179,0.066435841,0.000144733
0.060046079,0.575448581,0.033703954,0.038242099,0.028693798,0.077499883,0.037846681,0.085952112,0.061174886,0.000144231
0.064435096,0.578148726,0.032411177,0.042983367,0.033542906,0.095750912,0.033795003,0.069262953,0.048975749,0.000144219
